register	file	path	english
b2b	tpl:Case Studies — FreeStand	CASES/steps	integrated for all key events
b2b	tpl:Case Studies — FreeStand	CASES/steps	One-time integration set-up
b2b	tpl:Case Studies — FreeStand	CASES/steps	then every campaign reuses it
b2b	tpl:Case Studies — FreeStand	CASES/steps	Offline claims too
b2b	tpl:Case Studies — FreeStand	CASES/steps	promoter at the brand stall → customer signs up on WhatsApp → sample handed over
b2b	tpl:Case Studies — FreeStand	CASES/mets	Unique customers reached
b2b	tpl:Case Studies — FreeStand	CASES/mets	Pan-India incl. metro & tier-1 cities
b2b	tpl:Case Studies — FreeStand	CASES/mets	Purchase conversion
b2b	tpl:Case Studies — FreeStand	CASES/mets	Sampling → full-size purchase
b2b	tpl:Case Studies — FreeStand	CASES/mets	3:00 min
b2b	tpl:Case Studies — FreeStand	CASES/mets	Avg. engagement time
b2b	tpl:Case Studies — FreeStand	CASES/mets	in the brand chatbot
b2b	tpl:Case Studies — FreeStand	CASES/mets	Messages exchanged
b2b	tpl:Case Studies — FreeStand	CASES/mets	high interactivity
b2b	tpl:Case Studies — FreeStand	CASES/mets	Feedback rate
b2b	tpl:Case Studies — FreeStand	CASES/mets	direct customer answers
b2b	tpl:Case Studies — FreeStand	CASES/mets	Data points
b2b	tpl:Case Studies — FreeStand	CASES/mets	unique insights collected
b2b	tpl:Case Studies — FreeStand	CASES/award	Best Product Sampling Award
b2b	tpl:Case Studies — FreeStand	CASES/award	afaqs Marketers Excellence Awards 2025 & 2024
b2b	tpl:Case Studies — FreeStand	CASES/hi	20M reached · 20% purchase conversion
b2b	tpl:Case Studies — FreeStand	CASES/ind	Skincare
b2b	tpl:Case Studies — FreeStand	CASES/brand	L'Oréal CeraVe
b2b	tpl:Case Studies — FreeStand	CASES/title	Launch sampling for a new-to-market skincare brand
b2b	tpl:Case Studies — FreeStand	CASES/setup	Delhi & Mumbai
b2b	tpl:Case Studies — FreeStand	CASES/setup	LSM 10+ women
b2b	tpl:Case Studies — FreeStand	CASES/steps	Targeting
b2b	tpl:Case Studies — FreeStand	CASES/steps	hyper-targeting on Facebook
b2b	tpl:Case Studies — FreeStand	CASES/steps	Interaction + qualification
b2b	tpl:Case Studies — FreeStand	CASES/steps	direct customer conversation and qualification in chat
b2b	tpl:Case Studies — FreeStand	CASES/steps	Fulfilment + experience
b2b	tpl:Case Studies — FreeStand	CASES/steps	product sample delivered to the doorstep
b2b	tpl:Case Studies — FreeStand	CASES/steps	Consumer feedback
b2b	tpl:Case Studies — FreeStand	CASES/steps	captured automatically after use
b2b	tpl:Case Studies — FreeStand	CASES/steps	Sales
b2b	tpl:Case Studies — FreeStand	CASES/steps	integrated sales redirect on positive feedback
b2b	tpl:Case Studies — FreeStand	CASES/mets	unprecedented outreach to the target group
b2b	tpl:Case Studies — FreeStand	CASES/mets	Purchase-intent CTA
b2b	tpl:Case Studies — FreeStand	CASES/mets	clicks on the purchase link
b2b	tpl:Case Studies — FreeStand	CASES/mets	2:30 min
b2b	tpl:Case Studies — FreeStand	CASES/mets	high user interactivity
b2b	tpl:Case Studies — FreeStand	CASES/mets	Feedback shared
b2b	tpl:Case Studies — FreeStand	CASES/mets	customers posted reviews
b2b	tpl:Case Studies — FreeStand	CASES/mets	Unique data points
b2b	tpl:Case Studies — FreeStand	CASES/mets	PII collected
b2b	tpl:Case Studies — FreeStand	CASES/award	A trophy-studded campaign
b2b	tpl:Case Studies — FreeStand	CASES/award	Award-winning launch sampling
b2b	tpl:Case Studies — FreeStand	CASES/hi	10M+ reached · 5% purchase-intent CTA
b2b	tpl:Case Studies — FreeStand	CASES/ind	Baby care
b2b	tpl:Case Studies — FreeStand	CASES/brand	Piramal Little's
b2b	tpl:Case Studies — FreeStand	CASES/title	Customised opt-in — the platform allocates the SKU
b2b	tpl:Case Studies — FreeStand	CASES/setup	Mothers with toddlers
b2b	tpl:Case Studies — FreeStand	CASES/setup	Auto SKU selection
b2b	tpl:Case Studies — FreeStand	CASES/setup	Fulfilment
b2b	tpl:Case Studies — FreeStand	CASES/setup	Delivered as selected
b2b	tpl:Case Studies — FreeStand	CASES/steps	Ads targeted to mothers with toddlers
b2b	tpl:Case Studies — FreeStand	CASES/steps	on Facebook and Instagram
b2b	tpl:Case Studies — FreeStand	CASES/steps	Assured qualification
b2b	tpl:Case Studies — FreeStand	CASES/steps	plus automated SKU selection from the answers
b2b	tpl:Case Studies — FreeStand	CASES/steps	Sample delivered as per selection
b2b	tpl:Case Studies — FreeStand	CASES/steps	the right size, first time
b2b	tpl:Case Studies — FreeStand	CASES/steps	Captured switching insight
b2b	tpl:Case Studies — FreeStand	CASES/steps	brand they used to buy & why they switched to Little's
b2b	tpl:Case Studies — FreeStand	CASES/steps	Feedback loop
b2b	tpl:Case Studies — FreeStand	CASES/steps	95.4% rated the product 4–5 stars
b2b	tpl:Case Studies — FreeStand	CASES/skus	Small
b2b	tpl:Case Studies — FreeStand	CASES/skus	Large
b2b	tpl:Case Studies — FreeStand	CASES/mets	Rated 4–5 stars
b2b	tpl:Case Studies — FreeStand	CASES/mets	high customer satisfaction
b2b	tpl:Case Studies — FreeStand	CASES/mets	3 SKUs
b2b	tpl:Case Studies — FreeStand	CASES/mets	Customised sample delivered
b2b	tpl:Case Studies — FreeStand	CASES/mets	allocated automatically from the answers
b2b	tpl:Case Studies — FreeStand	CASES/mets	Chose Large
b2b	tpl:Case Studies — FreeStand	CASES/mets	the most-claimed SKU
b2b	tpl:Case Studies — FreeStand	CASES/mets	Chose Medium
b2b	tpl:Case Studies — FreeStand	CASES/mets	Chose Small
b2b	tpl:Case Studies — FreeStand	CASES/mets	Brand switched from + why
b2b	tpl:Case Studies — FreeStand	CASES/mets	captured for every claimant
b2b	tpl:Case Studies — FreeStand	CASES/hi	3 SKUs auto-allocated · 95.4% 4–5★
b2b	tpl:Case Studies — FreeStand	CASES/ind	Infant nutrition
b2b	tpl:Case Studies — FreeStand	CASES/brand	Nestlé Lactogrow
b2b	tpl:Case Studies — FreeStand	CASES/title	Sampling with young parents — search intent to doorstep
b2b	tpl:Case Studies — FreeStand	CASES/setup	Young parents
b2b	tpl:Case Studies — FreeStand	CASES/steps	Instagram ads + search-based targeting
b2b	tpl:Case Studies — FreeStand	CASES/steps	reach parents at the moment of intent
b2b	tpl:Case Studies — FreeStand	CASES/steps	Customer interaction on the website
b2b	tpl:Case Studies — FreeStand	CASES/steps	web-form claim journey
b2b	tpl:Case Studies — FreeStand	CASES/steps	Delivery updates on WhatsApp
b2b	tpl:Case Studies — FreeStand	CASES/steps	every step of the way
b2b	tpl:Case Studies — FreeStand	CASES/steps	Feedback + purchase CTA
b2b	tpl:Case Studies — FreeStand	CASES/steps	after the gratification period
b2b	tpl:Case Studies — FreeStand	CASES/steps	Sampling-led UGC
b2b	tpl:Case Studies — FreeStand	CASES/steps	parents shared their moments
b2b	tpl:Case Studies — FreeStand	CASES/mets	Unique customer interactions
b2b	tpl:Case Studies — FreeStand	CASES/mets	focused engagement with young parents
b2b	tpl:Case Studies — FreeStand	CASES/mets	Clicks on purchase links
b2b	tpl:Case Studies — FreeStand	CASES/mets	chatbot → retail purchase page
b2b	tpl:Case Studies — FreeStand	CASES/mets	1:30 min
b2b	tpl:Case Studies — FreeStand	CASES/mets	Total messages
b2b	tpl:Case Studies — FreeStand	CASES/mets	high-volume interaction
b2b	tpl:Case Studies — FreeStand	CASES/mets	answered the follow-up
b2b	tpl:Case Studies — FreeStand	CASES/mets	Unique PII data
b2b	tpl:Case Studies — FreeStand	CASES/mets	rich consumer profiling
b2b	tpl:Case Studies — FreeStand	CASES/hi	Search intent → sample → UGC
b2b	tpl:Case Studies — FreeStand	CASES/ind	Body care
b2b	tpl:Case Studies — FreeStand	CASES/brand	HUL Vaseline Gluta-Hya
b2b	tpl:Case Studies — FreeStand	CASES/title	Influencer-led sampling with best-in-class intent
b2b	tpl:Case Studies — FreeStand	CASES/steps	Influencer content
b2b	tpl:Case Studies — FreeStand	CASES/steps	drives the audience into the brand chatbot
b2b	tpl:Case Studies — FreeStand	CASES/steps	direct conversation and qualification
b2b	tpl:Case Studies — FreeStand	CASES/steps	doorstep delivery of the sample
b2b	tpl:Case Studies — FreeStand	CASES/steps	automatic capture — 1 in 2 responded
b2b	tpl:Case Studies — FreeStand	CASES/steps	integrated redirect on positive feedback
b2b	tpl:Case Studies — FreeStand	CASES/mets	Feedback response rate
b2b	tpl:Case Studies — FreeStand	CASES/mets	1 in 2 shared detailed product feedback — far above industry average
b2b	tpl:Case Studies — FreeStand	CASES/mets	Purchase-link clicks
b2b	tpl:Case Studies — FreeStand	CASES/mets	highest conversion intent across all sampling campaigns
b2b	tpl:Case Studies — FreeStand	CASES/mets	Unique reach
b2b	tpl:Case Studies — FreeStand	CASES/mets	target audience
b2b	tpl:Case Studies — FreeStand	CASES/mets	Avg. engagement
b2b	tpl:Case Studies — FreeStand	CASES/mets	chatbot interaction
b2b	tpl:Case Studies — FreeStand	CASES/mets	active conversation
b2b	tpl:Case Studies — FreeStand	CASES/mets	PII data points
b2b	tpl:Case Studies — FreeStand	CASES/mets	zero-party data
b2b	tpl:Case Studies — FreeStand	CASES/award	Top performer
b2b	tpl:Case Studies — FreeStand	CASES/award	Highest engagement · best-in-class purchase intent
b2b	tpl:Case Studies — FreeStand	CASES/hi	50% feedback · 25% purchase clicks
b2b	tpl:Case Studies — FreeStand	CASES/ind	Professional haircare
b2b	tpl:Case Studies — FreeStand	CASES/brand	L'Oréal Professionnel — Shampoo & Mask
b2b	tpl:Case Studies — FreeStand	CASES/title	Launch sampling for a salon range, at scale
b2b	tpl:Case Studies — FreeStand	CASES/steps	hair-concern questions in chat
b2b	tpl:Case Studies — FreeStand	CASES/steps	shampoo & mask sample delivered to the door
b2b	tpl:Case Studies — FreeStand	CASES/steps	automatic capture after use
b2b	tpl:Case Studies — FreeStand	CASES/steps	integrated redirect on positive feedback + sampling-led UGC
b2b	tpl:Case Studies — FreeStand	CASES/mets	metro & tier-1 cities
b2b	tpl:Case Studies — FreeStand	CASES/mets	sampling → full-size purchase
b2b	tpl:Case Studies — FreeStand	CASES/hi	7M reached · 7% purchase conversion
b2b	tpl:Case Studies — FreeStand	CASES/ind	Pharma & health
b2b	tpl:Case Studies — FreeStand	CASES/brand	Cipla Nicotex
b2b	tpl:Case Studies — FreeStand	CASES/title	World No Tobacco Day — #UrgeToQuit sampling
b2b	tpl:Case Studies — FreeStand	CASES/setup	Chatbot
b2b	tpl:Case Studies — FreeStand	CASES/setup	Multilingual — Hindi & English
b2b	tpl:Case Studies — FreeStand	CASES/setup	Launch
b2b	tpl:Case Studies — FreeStand	CASES/setup	On World No Tobacco Day
b2b	tpl:Case Studies — FreeStand	CASES/setup	Smokers looking to quit + their families
b2b	tpl:Case Studies — FreeStand	CASES/steps	Media ads + chatbot
b2b	tpl:Case Studies — FreeStand	CASES/steps	a sample claim journey built for a cause
b2b	tpl:Case Studies — FreeStand	CASES/steps	Two audiences
b2b	tpl:Case Studies — FreeStand	CASES/steps	the smoker who wants to quit, and the family who wants them to
b2b	tpl:Case Studies — FreeStand	CASES/steps	in the customer's own language
b2b	tpl:Case Studies — FreeStand	CASES/steps	Nicotex sample delivered to the doorstep
b2b	tpl:Case Studies — FreeStand	CASES/steps	Feedback + sales
b2b	tpl:Case Studies — FreeStand	CASES/steps	redirect on positive feedback
b2b	tpl:Case Studies — FreeStand	CASES/mets	Quit journeys started on No Tobacco Day
b2b	tpl:Case Studies — FreeStand	CASES/mets	Languages — Hindi & English chatbot
b2b	tpl:Case Studies — FreeStand	CASES/mets	31 May
b2b	tpl:Case Studies — FreeStand	CASES/mets	Launched on World No Tobacco Day
b2b	tpl:Case Studies — FreeStand	CASES/mets	Audiences — smokers + their families
b2b	tpl:Case Studies — FreeStand	CASES/mets	Doorstep delivery with automatic feedback
b2b	tpl:Case Studies — FreeStand	CASES/mets	Cause-led sampling campaign in India
b2b	tpl:Case Studies — FreeStand	CASES/hi	Thousands of quit journeys started
b2b	tpl:Case Studies — FreeStand	VIS/0/cap	afaqs Marketers' Excellence Awards · FreeStand × MARS Petcare
b2b	tpl:Case Studies — FreeStand	VIS/0/cap	Multi-media setup to acquire customers
b2b	tpl:Case Studies — FreeStand	VIS/1/cap	Free-sample ad creative
b2b	tpl:Case Studies — FreeStand	VIS/1/cap	ET Shark Awards 2024 · FreeStand × L'Oréal
b2b	tpl:Case Studies — FreeStand	VIS/1/pos	center 20%
b2b	tpl:Case Studies — FreeStand	VIS/2/cap	Ads to mothers with toddlers
b2b	tpl:Case Studies — FreeStand	VIS/2/cap	3 SKUs — allocated from the answers
b2b	tpl:Case Studies — FreeStand	VIS/3/cap	Young parents · interaction on the website
b2b	tpl:Case Studies — FreeStand	VIS/3/pos	30% center
b2b	tpl:Case Studies — FreeStand	VIS/4/cap	Influencer content · Gluta-Hya
b2b	tpl:Case Studies — FreeStand	VIS/5/cap	Meta ad creative
b2b	tpl:Case Studies — FreeStand	VIS/6/cap	Bilingual chatbot · Hindi & English
b2b	tpl:Case Studies — FreeStand	chatVis	Brand chatbot
b2b	tpl:Case Studies — FreeStand	webVis	The 8 best picks — buyer\'s guide
b2b	tpl:Case Studies — FreeStand	webVis	Community answers
b2b	tpl:Case Studies — FreeStand	webVis	Google search → web form
b2b	tpl:Case Studies — FreeStand	skuVis	SKU allocation from the chat answers
b2b	tpl:Case Studies — FreeStand	skuVis	95.4% rated 4–5 stars
b2b	tpl:Case Studies — FreeStand	skuVis	High customer satisfaction
b2b	tpl:Case Studies — FreeStand	overview	Case studies
b2b	tpl:Case Studies — FreeStand	overview	Seven industries. One platform.
b2b	tpl:Case Studies — FreeStand	overview	Chatbot · web form · promoter · influencer
b2b	tpl:Case Studies — FreeStand	overview	7⟦0⟧case studies
b2b	tpl:Case Studies — FreeStand	overview	Brands that trust FreeStand
b2b	tpl:Case Studies — FreeStand	slide	Case study
b2b	hubreg	ANA	Overview — what this tab tells the brand
b2b	hubreg	ANA	Overview — live numbers, updating as customers come in
b2b	hubreg	ANA	Overview — UTM breakdown for the media agency
b2b	hubreg	ANA	Live Analytics — what this tab tells the brand
b2b	hubreg	ANA	Live Analytics — the live feed: source · geo · answer · SKU
b2b	hubreg	ANA	Data Visualisation — what this tab tells the brand
b2b	hubreg	ANA	Data Visualisation — every question the brand asked, charted
b2b	hubreg	ANA	Data Visualisation — each UTM source as its own funnel
b2b	hubreg	ANA	Statistical Analysis — what this tab tells the brand
b2b	hubreg	ANA	Statistical Analysis — what actually drives purchase intent
b2b	hubreg	ANA	Campaign Performance — what this tab tells the brand
b2b	hubreg	ANA	Campaign Performance — health at a glance
b2b	hubreg	ANA	Saved Audiences — what this tab tells the brand
b2b	hubreg	ANA	Saved Audiences — segments that update themselves
b2b	hubreg	ANA	All Claimants — what this tab tells the brand
b2b	hubreg	ANA	All Claimants — filter, save, export to Meta / Google / LINE
b2b	hubreg	HUB_DEMOS/group	Acquisition
b2b	hubreg	HUB_DEMOS/steps	The brand chooses the media → FreeStand handles the engagement → the brand gets enriched data
b2b	hubreg	HUB_DEMOS/group	Scenario A · Approved claimant journey
b2b	hubreg	HUB_DEMOS/name	Approved claimant — the whole journey
b2b	hubreg	HUB_DEMOS/pages/steps	Why website sampling
b2b	hubreg	HUB_DEMOS/pages/steps	Form builder — questions & live preview
b2b	hubreg	HUB_DEMOS/pages/steps	Privacy notice (APPI) — what, why, who, India access
b2b	hubreg	HUB_DEMOS/pages/steps	Retention & RoPA register
b2b	hubreg	HUB_DEMOS/pages/steps	Pack logic — age → LACTOGROW 3 / Aktif
b2b	hubreg	HUB_DEMOS/pages/steps	Pixels — Meta · TikTok · Google · Yahoo! · LINE
b2b	hubreg	HUB_DEMOS/pages/steps	Share — embed code + UTM
b2b	hubreg	HUB_DEMOS/pages/steps	Embedded on nestle.jp — script becomes the form
b2b	hubreg	HUB_DEMOS/pages/steps	Acquisition — Instagram ad + Google search
b2b	hubreg	HUB_DEMOS/pages/steps	Landing page on nestle.jp
b2b	hubreg	HUB_DEMOS/pages/steps	Privacy notice & consent — before any data
b2b	hubreg	HUB_DEMOS/pages/steps	Name, phone & email
b2b	hubreg	HUB_DEMOS/pages/steps	Child's age → pack allocated
b2b	hubreg	HUB_DEMOS/pages/steps	What matters most right now
b2b	hubreg	HUB_DEMOS/pages/steps	Where she shops → coupon destination
b2b	hubreg	HUB_DEMOS/pages/steps	Another brand → competitor-user screening
b2b	hubreg	HUB_DEMOS/pages/steps	Postal code → courier scored live
b2b	hubreg	HUB_DEMOS/pages/steps	Address → agentic consensus
b2b	hubreg	HUB_DEMOS/pages/steps	Claim success → order + live inventory
b2b	hubreg	HUB_DEMOS/pages/steps	LINE — add the official account
b2b	hubreg	HUB_DEMOS/pages/steps	Shipped — tap the tracking link
b2b	hubreg	HUB_DEMOS/pages/steps	Day-7 feedback (tap on the phone)
b2b	hubreg	HUB_DEMOS/pages/steps	Coupon → Shop on Distacart
b2b	hubreg	HUB_DEMOS/pages/steps	Distacart — UTM + coupon, pixels fired
b2b	hubreg	HUB_DEMOS/pages/steps	Auto-enrolled into Nestlé Familyness
b2b	hubreg	HUB_DEMOS/pages/steps	Welcome on LINE — the member-card link
b2b	hubreg	HUB_DEMOS/pages/steps	She taps it — the Familyness mini app opens (interactive)
b2b	hubreg	HUB_DEMOS/pages/steps	Shichi-Go-San — spin the wheel
b2b	hubreg	HUB_DEMOS/pages/steps	Manga — her story as a manga
b2b	hubreg	HUB_DEMOS/pages/steps	Hinamatsuri — free sticker set
b2b	hubreg	HUB_DEMOS/pages/steps	Tanabata — wish tanzaku
b2b	hubreg	HUB_DEMOS/pages/steps	Nyūgakushiki (school entrance) — skipped, she doesn't match
b2b	hubreg	HUB_DEMOS/pages/steps	The point of the whole journey
b2b	hubreg	HUB_DEMOS/group	Scenario B · Existing customer journey
b2b	hubreg	HUB_DEMOS/name	Existing customer — enrolled, not sampled
b2b	hubreg	HUB_DEMOS/pages/steps	Scenario B — she already buys LACTOGROW
b2b	hubreg	HUB_DEMOS/pages/steps	Form builder — same form as Scenario A
b2b	hubreg	HUB_DEMOS/pages/steps	Pack logic — only for non-buyers
b2b	hubreg	HUB_DEMOS/pages/steps	Pixels — plus the loyalty_enrol event
b2b	hubreg	HUB_DEMOS/pages/steps	Child's age
b2b	hubreg	HUB_DEMOS/pages/steps	“Yes — LACTOGROW already” → enrolled, not sampled
b2b	hubreg	HUB_DEMOS/pages/steps	Enrolled — 250 welcome points
b2b	hubreg	HUB_DEMOS/pages/steps	“Thank you for being a valued member” on LINE
b2b	hubreg	HUB_DEMOS/pages/steps	She taps the link — the Familyness mini app opens (interactive)
b2b	hubreg	HUB_DEMOS/pages/steps	Data Visualisation — existing customers enrolled in the loyalty program
b2b	hubreg	HUB_DEMOS/pages/steps	Live Analytics — claims as they happen
b2b	hubreg	HUB_DEMOS/group	Scenario C · Stock-out journey
b2b	hubreg	HUB_DEMOS/name	Stock exhausted — waitlisted, not lost
b2b	hubreg	HUB_DEMOS/pages/steps	Scenario C — the campaign runs out of stock
b2b	hubreg	HUB_DEMOS/pages/steps	Stock checked on submit — 0 packs left → waitlisted
b2b	hubreg	HUB_DEMOS/pages/steps	Apology — waitlist #1,482 + 20% coupon
b2b	hubreg	HUB_DEMOS/pages/steps	Sorry, loyalty program & coupon on LINE
b2b	hubreg	HUB_DEMOS/pages/steps	Distacart — she buys with the 20% coupon
b2b	hubreg	HUB_DEMOS/pages/steps	Data Visualisation — how many people were waitlisted
b2b	hubreg	HUB_DEMOS/group	Scenario D · Area-not-serviced journey
b2b	hubreg	HUB_DEMOS/name	Postal code not serviced — activated on day 20
b2b	hubreg	HUB_DEMOS/pages/steps	Scenario D — her area isn’t open yet
b2b	hubreg	HUB_DEMOS/pages/steps	901-0152 → outside the campaign geography
b2b	hubreg	HUB_DEMOS/pages/steps	Geo waitlist — 1,240 waiting in her postal code
b2b	hubreg	HUB_DEMOS/pages/steps	“We’ll message you the day it opens”
b2b	hubreg	HUB_DEMOS/pages/steps	Day 20 — area activated, she says yes
b2b	hubreg	HUB_DEMOS/group	Case Studies
b2b	hubreg	HUB_DEMOS/name	Case Studies — 7 industries
b2b	hubreg	HUB_DEMOS/steps	Overview — seven industries
b2b	hubreg	HUB_DEMOS/steps	MARS Petcare · Pet care
b2b	hubreg	HUB_DEMOS/steps	L'Oréal CeraVe · Skincare
b2b	hubreg	HUB_DEMOS/steps	Piramal Little's · Baby care
b2b	hubreg	HUB_DEMOS/steps	Nestlé Lactogrow · Infant nutrition
b2b	hubreg	HUB_DEMOS/steps	HUL Vaseline · Body care
b2b	hubreg	HUB_DEMOS/steps	L'Oréal Professionnel · Haircare
b2b	hubreg	HUB_DEMOS/steps	Cipla Nicotex · Pharma & health
b2b	hubreg	HUB_DEMOS/steps	Thank you — restart
b2b	hubshell	renderSidebar/textContent	Nothing here yet — demos for this section will be added next.
b2b	hubshell	renderStage/innerHTML	This section is reserved — tell me what to put here and I’ll build it in.
b2b	hubshell	renderStage/textContent	Interactive demo — Next/Prev or arrow keys step through it.
b2b	hubshell	renderStage/innerHTML	Frames for “
b2b	hubshell	renderStage/innerHTML	” pending — awaiting Figma source.
b2b	hubshell	renderPage/textContent	Next demo
b2b	hubshell		End
